suburb,state,postcode,year,month,listings,properties,vr
Murrays Beach,NSW,2281,2018,7,16,1434,0.0112
Murrays Beach,NSW,2281,2018,8,21,1433,0.0147
Murrays Beach,NSW,2281,2018,9,12,1431,0.0084
Murrays Beach,NSW,2281,2018,10,13,1429,0.0091
Murrays Beach,NSW,2281,2018,11,11,1427,0.0077
Murrays Beach,NSW,2281,2018,12,12,1426,0.0084
Murrays Beach,NSW,2281,2019,1,12,1424,0.0084
Murrays Beach,NSW,2281,2019,2,15,1422,0.0105
Murrays Beach,NSW,2281,2019,3,14,1420,0.0099
Murrays Beach,NSW,2281,2019,4,18,1418,0.0127
Murrays Beach,NSW,2281,2019,5,25,1417,0.0176
Murrays Beach,NSW,2281,2019,6,24,1415,0.0170
Murrays Beach,NSW,2281,2019,7,30,1413,0.0212
Murrays Beach,NSW,2281,2019,8,20,1411,0.0142
Murrays Beach,NSW,2281,2019,9,21,1410,0.0149
Murrays Beach,NSW,2281,2019,10,18,1408,0.0128
Murrays Beach,NSW,2281,2019,11,16,1406,0.0114
Murrays Beach,NSW,2281,2019,12,16,1404,0.0114
Murrays Beach,NSW,2281,2020,1,14,1403,0.0100
Murrays Beach,NSW,2281,2020,2,11,1401,0.0079
Murrays Beach,NSW,2281,2020,3,18,1399,0.0129
Murrays Beach,NSW,2281,2020,4,18,1397,0.0129
Murrays Beach,NSW,2281,2020,5,9,1395,0.0065
Murrays Beach,NSW,2281,2020,6,14,1394,0.0100
Murrays Beach,NSW,2281,2020,7,10,1392,0.0072
Murrays Beach,NSW,2281,2020,8,8,1390,0.0058
Murrays Beach,NSW,2281,2020,9,5,1388,0.0036
Murrays Beach,NSW,2281,2020,10,9,1387,0.0065
Murrays Beach,NSW,2281,2020,11,5,1385,0.0036
Murrays Beach,NSW,2281,2020,12,12,1383,0.0087
Murrays Beach,NSW,2281,2021,1,9,1381,0.0065
Murrays Beach,NSW,2281,2021,2,5,1380,0.0036
Murrays Beach,NSW,2281,2021,3,4,1378,0.0029
Murrays Beach,NSW,2281,2021,4,4,1376,0.0029
Murrays Beach,NSW,2281,2021,5,8,1374,0.0058
Murrays Beach,NSW,2281,2021,6,14,1373,0.0102
Murrays Beach,NSW,2281,2021,7,10,1371,0.0073
Murrays Beach,NSW,2281,2021,8,9,1369,0.0066
Murrays Beach,NSW,2281,2021,9,9,1367,0.0066
Murrays Beach,NSW,2281,2021,10,6,1365,0.0044
Murrays Beach,NSW,2281,2021,11,7,1364,0.0051
Murrays Beach,NSW,2281,2021,12,5,1362,0.0037
Murrays Beach,NSW,2281,2022,1,4,1360,0.0029
Murrays Beach,NSW,2281,2022,2,4,1358,0.0029
Murrays Beach,NSW,2281,2022,3,4,1357,0.0029
Murrays Beach,NSW,2281,2022,4,12,1355,0.0089
Murrays Beach,NSW,2281,2022,5,18,1353,0.0133
Murrays Beach,NSW,2281,2022,6,20,1351,0.0148
Murrays Beach,NSW,2281,2022,7,24,1350,0.0178
Murrays Beach,NSW,2281,2022,8,15,1348,0.0111
Murrays Beach,NSW,2281,2022,9,15,1346,0.0111
Murrays Beach,NSW,2281,2022,10,16,1344,0.0119
Murrays Beach,NSW,2281,2022,11,15,1343,0.0112
Murrays Beach,NSW,2281,2022,12,24,1341,0.0179
Murrays Beach,NSW,2281,2023,1,17,1339,0.0127
Murrays Beach,NSW,2281,2023,2,11,1337,0.0082
Murrays Beach,NSW,2281,2023,3,19,1335,0.0142
Murrays Beach,NSW,2281,2023,4,18,1334,0.0135
Murrays Beach,NSW,2281,2023,5,21,1332,0.0158
Murrays Beach,NSW,2281,2023,6,24,1330,0.0180
Murrays Beach,NSW,2281,2023,7,25,1328,0.0188
Murrays Beach,NSW,2281,2023,8,18,1327,0.0136
Murrays Beach,NSW,2281,2023,9,18,1325,0.0136
Murrays Beach,NSW,2281,2023,10,16,1323,0.0121
Murrays Beach,NSW,2281,2023,11,13,1321,0.0098
Murrays Beach,NSW,2281,2023,12,19,1320,0.0144
Murrays Beach,NSW,2281,2024,1,13,1318,0.0099
Murrays Beach,NSW,2281,2024,2,8,1316,0.0061
Murrays Beach,NSW,2281,2024,3,9,1314,0.0068
Murrays Beach,NSW,2281,2024,4,11,1312,0.0084
Murrays Beach,NSW,2281,2024,5,20,1311,0.0153
Murrays Beach,NSW,2281,2024,6,29,1309,0.0222
Murrays Beach,NSW,2281,2024,7,23,1307,0.0176
Murrays Beach,NSW,2281,2024,8,13,1305,0.0100
Murrays Beach,NSW,2281,2024,9,14,1304,0.0107
Murrays Beach,NSW,2281,2024,10,10,1302,0.0077
Murrays Beach,NSW,2281,2024,11,15,1300,0.0115
Murrays Beach,NSW,2281,2024,12,15,1298,0.0116
Murrays Beach,NSW,2281,2025,1,6,1297,0.0046
Murrays Beach,NSW,2281,2025,2,16,1295,0.0124
Murrays Beach,NSW,2281,2025,3,7,1293,0.0054
Murrays Beach,NSW,2281,2025,4,20,1291,0.0155
Murrays Beach,NSW,2281,2025,5,25,1289,0.0194
Murrays Beach,NSW,2281,2025,6,15,1288,0.0116
Murrays Beach,NSW,2281,2025,7,18,1286,0.0140
Murrays Beach,NSW,2281,2025,8,20,1284,0.0156
Murrays Beach,NSW,2281,2025,9,17,1282,0.0133
Murrays Beach,NSW,2281,2025,10,16,1281,0.0125
Murrays Beach,NSW,2281,2025,11,13,1279,0.0102
Murrays Beach,NSW,2281,2025,12,20,1277,0.0157
Murrays Beach,NSW,2281,2026,1,21,1275,0.0165
Murrays Beach,NSW,2281,2026,2,14,1274,0.0110
Murrays Beach,NSW,2281,2026,3,12,1272,0.0094
Murrays Beach,NSW,2281,2026,4,18,1270,0.0142
Murrays Beach,NSW,2281,2026,5,24,1268,0.0189
Murrays Beach,NSW,2281,2026,6,22,1267,0.0174
Murrays Beach,NSW,2281,2026,7,15,1265,0.0119
North Boambee Valley,NSW,2450,2005,1,99,5520,0.0179
North Boambee Valley,NSW,2450,2005,2,133,5527,0.0241
North Boambee Valley,NSW,2450,2005,3,133,5534,0.0240
North Boambee Valley,NSW,2450,2005,4,93,5540,0.0168
North Boambee Valley,NSW,2450,2005,5,110,5547,0.0198
North Boambee Valley,NSW,2450,2005,6,120,5554,0.0216
North Boambee Valley,NSW,2450,2005,7,89,5561,0.0160
North Boambee Valley,NSW,2450,2005,8,91,5568,0.0163
North Boambee Valley,NSW,2450,2005,9,137,5575,0.0246
North Boambee Valley,NSW,2450,2005,10,113,5582,0.0202
North Boambee Valley,NSW,2450,2005,11,102,5588,0.0183
North Boambee Valley,NSW,2450,2005,12,81,5595,0.0145
North Boambee Valley,NSW,2450,2006,1,84,5602,0.0150
North Boambee Valley,NSW,2450,2006,2,82,5609,0.0146
North Boambee Valley,NSW,2450,2006,3,109,5616,0.0194
North Boambee Valley,NSW,2450,2006,4,49,5623,0.0087
North Boambee Valley,NSW,2450,2006,5,88,5629,0.0156
North Boambee Valley,NSW,2450,2006,6,76,5636,0.0135
North Boambee Valley,NSW,2450,2006,7,78,5643,0.0138
North Boambee Valley,NSW,2450,2006,8,85,5650,0.0150
North Boambee Valley,NSW,2450,2006,9,66,5650,0.0117
North Boambee Valley,NSW,2450,2006,10,67,5650,0.0119
North Boambee Valley,NSW,2450,2006,11,76,5650,0.0135
North Boambee Valley,NSW,2450,2006,12,52,5650,0.0092
North Boambee Valley,NSW,2450,2007,1,78,5650,0.0138
North Boambee Valley,NSW,2450,2007,2,67,5650,0.0119
North Boambee Valley,NSW,2450,2007,3,84,5650,0.0149
North Boambee Valley,NSW,2450,2007,4,65,5650,0.0115
North Boambee Valley,NSW,2450,2007,5,76,5650,0.0135
North Boambee Valley,NSW,2450,2007,6,58,5650,0.0103
North Boambee Valley,NSW,2450,2007,7,71,5650,0.0126
North Boambee Valley,NSW,2450,2007,8,94,5650,0.0166
North Boambee Valley,NSW,2450,2007,9,66,5650,0.0117
North Boambee Valley,NSW,2450,2007,10,58,5650,0.0103
North Boambee Valley,NSW,2450,2007,11,63,5650,0.0112
North Boambee Valley,NSW,2450,2007,12,45,5650,0.0080
North Boambee Valley,NSW,2450,2008,1,71,5650,0.0126
North Boambee Valley,NSW,2450,2008,2,76,5650,0.0135
North Boambee Valley,NSW,2450,2008,3,72,5650,0.0127
North Boambee Valley,NSW,2450,2008,4,76,5650,0.0135
North Boambee Valley,NSW,2450,2008,5,95,5650,0.0168
North Boambee Valley,NSW,2450,2008,6,100,5650,0.0177
North Boambee Valley,NSW,2450,2008,7,64,5650,0.0113
North Boambee Valley,NSW,2450,2008,8,98,5650,0.0173
North Boambee Valley,NSW,2450,2008,9,108,5650,0.0191
North Boambee Valley,NSW,2450,2008,10,122,5650,0.0216
North Boambee Valley,NSW,2450,2008,11,120,5650,0.0212
North Boambee Valley,NSW,2450,2008,12,98,5650,0.0173
North Boambee Valley,NSW,2450,2009,1,116,5650,0.0205
North Boambee Valley,NSW,2450,2009,2,120,5650,0.0212
North Boambee Valley,NSW,2450,2009,3,125,5651,0.0221
North Boambee Valley,NSW,2450,2009,4,114,5651,0.0202
North Boambee Valley,NSW,2450,2009,5,119,5651,0.0211
North Boambee Valley,NSW,2450,2009,6,108,5651,0.0191
North Boambee Valley,NSW,2450,2009,7,111,5651,0.0196
North Boambee Valley,NSW,2450,2009,8,145,5651,0.0257
North Boambee Valley,NSW,2450,2009,9,107,5651,0.0189
North Boambee Valley,NSW,2450,2009,10,69,5651,0.0122
North Boambee Valley,NSW,2450,2009,11,53,5651,0.0094
North Boambee Valley,NSW,2450,2009,12,58,5651,0.0103
North Boambee Valley,NSW,2450,2010,1,50,5651,0.0088
North Boambee Valley,NSW,2450,2010,2,78,5651,0.0138
North Boambee Valley,NSW,2450,2010,3,61,5651,0.0108
North Boambee Valley,NSW,2450,2010,4,85,5651,0.0150
North Boambee Valley,NSW,2450,2010,5,81,5651,0.0143
North Boambee Valley,NSW,2450,2010,6,98,5651,0.0173
North Boambee Valley,NSW,2450,2010,7,86,5651,0.0152
North Boambee Valley,NSW,2450,2010,8,68,5651,0.0120
North Boambee Valley,NSW,2450,2010,9,56,5651,0.0099
North Boambee Valley,NSW,2450,2010,10,49,5651,0.0087
North Boambee Valley,NSW,2450,2010,11,46,5651,0.0081
North Boambee Valley,NSW,2450,2010,12,71,5651,0.0126
North Boambee Valley,NSW,2450,2011,1,68,5651,0.0120
North Boambee Valley,NSW,2450,2011,2,92,5651,0.0163
North Boambee Valley,NSW,2450,2011,3,100,5651,0.0177
North Boambee Valley,NSW,2450,2011,4,123,5651,0.0218
North Boambee Valley,NSW,2450,2011,5,118,5651,0.0209
North Boambee Valley,NSW,2450,2011,6,129,5651,0.0228
North Boambee Valley,NSW,2450,2011,7,122,5651,0.0216
North Boambee Valley,NSW,2450,2011,8,99,5651,0.0175
North Boambee Valley,NSW,2450,2011,9,112,5661,0.0198
North Boambee Valley,NSW,2450,2011,10,108,5670,0.0190
North Boambee Valley,NSW,2450,2011,11,85,5680,0.0150
North Boambee Valley,NSW,2450,2011,12,96,5689,0.0169
North Boambee Valley,NSW,2450,2012,1,91,5699,0.0160
North Boambee Valley,NSW,2450,2012,2,106,5708,0.0186
North Boambee Valley,NSW,2450,2012,3,128,5718,0.0224
North Boambee Valley,NSW,2450,2012,4,126,5727,0.0220
North Boambee Valley,NSW,2450,2012,5,130,5737,0.0227
North Boambee Valley,NSW,2450,2012,6,123,5746,0.0214
North Boambee Valley,NSW,2450,2012,7,123,5756,0.0214
North Boambee Valley,NSW,2450,2012,8,104,5765,0.0180
North Boambee Valley,NSW,2450,2012,9,105,5775,0.0182
North Boambee Valley,NSW,2450,2012,10,87,5784,0.0150
North Boambee Valley,NSW,2450,2012,11,69,5794,0.0119
North Boambee Valley,NSW,2450,2012,12,90,5803,0.0155
North Boambee Valley,NSW,2450,2013,1,110,5813,0.0189
North Boambee Valley,NSW,2450,2013,2,107,5822,0.0184
North Boambee Valley,NSW,2450,2013,3,126,5832,0.0216
North Boambee Valley,NSW,2450,2013,4,90,5841,0.0154
North Boambee Valley,NSW,2450,2013,5,93,5851,0.0159
North Boambee Valley,NSW,2450,2013,6,124,5860,0.0212
North Boambee Valley,NSW,2450,2013,7,114,5870,0.0194
North Boambee Valley,NSW,2450,2013,8,95,5879,0.0162
North Boambee Valley,NSW,2450,2013,9,70,5889,0.0119
North Boambee Valley,NSW,2450,2013,10,65,5898,0.0110
North Boambee Valley,NSW,2450,2013,11,78,5908,0.0132
North Boambee Valley,NSW,2450,2013,12,78,5917,0.0132
North Boambee Valley,NSW,2450,2014,1,69,5927,0.0116
North Boambee Valley,NSW,2450,2014,2,56,5936,0.0094
North Boambee Valley,NSW,2450,2014,3,73,5946,0.0123
North Boambee Valley,NSW,2450,2014,4,108,5956,0.0181
North Boambee Valley,NSW,2450,2014,5,102,5965,0.0171
North Boambee Valley,NSW,2450,2014,6,108,5975,0.0181
North Boambee Valley,NSW,2450,2014,7,131,5984,0.0219
North Boambee Valley,NSW,2450,2014,8,111,5994,0.0185
North Boambee Valley,NSW,2450,2014,9,89,6003,0.0148
North Boambee Valley,NSW,2450,2014,10,67,6013,0.0111
North Boambee Valley,NSW,2450,2014,11,55,6022,0.0091
North Boambee Valley,NSW,2450,2014,12,69,6032,0.0114
North Boambee Valley,NSW,2450,2015,1,63,6041,0.0104
North Boambee Valley,NSW,2450,2015,2,73,6051,0.0121
North Boambee Valley,NSW,2450,2015,3,79,6060,0.0130
North Boambee Valley,NSW,2450,2015,4,89,6070,0.0147
North Boambee Valley,NSW,2450,2015,5,113,6079,0.0186
North Boambee Valley,NSW,2450,2015,6,95,6089,0.0156
North Boambee Valley,NSW,2450,2015,7,88,6098,0.0144
North Boambee Valley,NSW,2450,2015,8,82,6108,0.0134
North Boambee Valley,NSW,2450,2015,9,67,6117,0.0110
North Boambee Valley,NSW,2450,2015,10,54,6127,0.0088
North Boambee Valley,NSW,2450,2015,11,54,6136,0.0088
North Boambee Valley,NSW,2450,2015,12,58,6146,0.0094
North Boambee Valley,NSW,2450,2016,1,61,6155,0.0099
North Boambee Valley,NSW,2450,2016,2,66,6165,0.0107
North Boambee Valley,NSW,2450,2016,3,84,6174,0.0136
North Boambee Valley,NSW,2450,2016,4,126,6184,0.0204
North Boambee Valley,NSW,2450,2016,5,115,6193,0.0186
North Boambee Valley,NSW,2450,2016,6,130,6203,0.0210
North Boambee Valley,NSW,2450,2016,7,112,6212,0.0180
North Boambee Valley,NSW,2450,2016,8,101,6222,0.0162
North Boambee Valley,NSW,2450,2016,9,83,6217,0.0134
North Boambee Valley,NSW,2450,2016,10,88,6211,0.0142
North Boambee Valley,NSW,2450,2016,11,93,6206,0.0150
North Boambee Valley,NSW,2450,2016,12,100,6201,0.0161
North Boambee Valley,NSW,2450,2017,1,94,6196,0.0152
North Boambee Valley,NSW,2450,2017,2,102,6190,0.0165
North Boambee Valley,NSW,2450,2017,3,111,6185,0.0179
North Boambee Valley,NSW,2450,2017,4,114,6180,0.0184
North Boambee Valley,NSW,2450,2017,5,106,6174,0.0172
North Boambee Valley,NSW,2450,2017,6,114,6169,0.0185
North Boambee Valley,NSW,2450,2017,7,95,6164,0.0154
North Boambee Valley,NSW,2450,2017,8,81,6158,0.0132
North Boambee Valley,NSW,2450,2017,9,83,6153,0.0135
North Boambee Valley,NSW,2450,2017,10,50,6148,0.0081
North Boambee Valley,NSW,2450,2017,11,61,6142,0.0099
North Boambee Valley,NSW,2450,2017,12,79,6137,0.0129
North Boambee Valley,NSW,2450,2018,1,75,6132,0.0122
North Boambee Valley,NSW,2450,2018,2,80,6127,0.0131
North Boambee Valley,NSW,2450,2018,3,90,6121,0.0147
North Boambee Valley,NSW,2450,2018,4,83,6116,0.0136
North Boambee Valley,NSW,2450,2018,5,95,6111,0.0155
North Boambee Valley,NSW,2450,2018,6,117,6105,0.0192
North Boambee Valley,NSW,2450,2018,7,96,6100,0.0157
North Boambee Valley,NSW,2450,2018,8,78,6095,0.0128
North Boambee Valley,NSW,2450,2018,9,70,6090,0.0115
North Boambee Valley,NSW,2450,2018,10,53,6084,0.0087
North Boambee Valley,NSW,2450,2018,11,64,6079,0.0105
North Boambee Valley,NSW,2450,2018,12,71,6074,0.0117
North Boambee Valley,NSW,2450,2019,1,58,6068,0.0096
North Boambee Valley,NSW,2450,2019,2,63,6063,0.0104
North Boambee Valley,NSW,2450,2019,3,73,6058,0.0121
North Boambee Valley,NSW,2450,2019,4,71,6052,0.0117
North Boambee Valley,NSW,2450,2019,5,68,6047,0.0112
North Boambee Valley,NSW,2450,2019,6,70,6042,0.0116
North Boambee Valley,NSW,2450,2019,7,65,6036,0.0108
North Boambee Valley,NSW,2450,2019,8,72,6031,0.0119
North Boambee Valley,NSW,2450,2019,9,64,6026,0.0106
North Boambee Valley,NSW,2450,2019,10,51,6021,0.0085
North Boambee Valley,NSW,2450,2019,11,67,6015,0.0111
North Boambee Valley,NSW,2450,2019,12,82,6010,0.0136
North Boambee Valley,NSW,2450,2020,1,63,6005,0.0105
North Boambee Valley,NSW,2450,2020,2,83,5999,0.0138
North Boambee Valley,NSW,2450,2020,3,91,5994,0.0152
North Boambee Valley,NSW,2450,2020,4,109,5989,0.0182
North Boambee Valley,NSW,2450,2020,5,96,5984,0.0160
North Boambee Valley,NSW,2450,2020,6,59,5978,0.0099
North Boambee Valley,NSW,2450,2020,7,35,5973,0.0059
North Boambee Valley,NSW,2450,2020,8,18,5968,0.0030
North Boambee Valley,NSW,2450,2020,9,4,5962,0.0007
North Boambee Valley,NSW,2450,2020,10,5,5957,0.0008
North Boambee Valley,NSW,2450,2020,11,13,5952,0.0022
North Boambee Valley,NSW,2450,2020,12,19,5946,0.0032
North Boambee Valley,NSW,2450,2021,1,15,5941,0.0025
North Boambee Valley,NSW,2450,2021,2,32,5936,0.0054
North Boambee Valley,NSW,2450,2021,3,41,5930,0.0069
North Boambee Valley,NSW,2450,2021,4,47,5925,0.0079
North Boambee Valley,NSW,2450,2021,5,46,5920,0.0078
North Boambee Valley,NSW,2450,2021,6,46,5915,0.0078
North Boambee Valley,NSW,2450,2021,7,46,5909,0.0078
North Boambee Valley,NSW,2450,2021,8,51,5904,0.0086
North Boambee Valley,NSW,2450,2021,9,49,5899,0.0083
North Boambee Valley,NSW,2450,2021,10,38,5893,0.0064
North Boambee Valley,NSW,2450,2021,11,29,5888,0.0049
North Boambee Valley,NSW,2450,2021,12,37,5883,0.0063
North Boambee Valley,NSW,2450,2022,1,46,5878,0.0078
North Boambee Valley,NSW,2450,2022,2,58,5872,0.0099
North Boambee Valley,NSW,2450,2022,3,60,5867,0.0102
North Boambee Valley,NSW,2450,2022,4,60,5862,0.0102
North Boambee Valley,NSW,2450,2022,5,51,5856,0.0087
North Boambee Valley,NSW,2450,2022,6,64,5851,0.0109
North Boambee Valley,NSW,2450,2022,7,79,5846,0.0135
North Boambee Valley,NSW,2450,2022,8,75,5840,0.0128
North Boambee Valley,NSW,2450,2022,9,66,5835,0.0113
North Boambee Valley,NSW,2450,2022,10,51,5830,0.0087
North Boambee Valley,NSW,2450,2022,11,46,5824,0.0079
North Boambee Valley,NSW,2450,2022,12,90,5819,0.0155
North Boambee Valley,NSW,2450,2023,1,80,5814,0.0138
North Boambee Valley,NSW,2450,2023,2,101,5809,0.0174
North Boambee Valley,NSW,2450,2023,3,125,5803,0.0215
North Boambee Valley,NSW,2450,2023,4,135,5798,0.0233
North Boambee Valley,NSW,2450,2023,5,119,5793,0.0205
North Boambee Valley,NSW,2450,2023,6,117,5787,0.0202
North Boambee Valley,NSW,2450,2023,7,94,5782,0.0163
North Boambee Valley,NSW,2450,2023,8,86,5777,0.0149
North Boambee Valley,NSW,2450,2023,9,68,5772,0.0118
North Boambee Valley,NSW,2450,2023,10,59,5766,0.0102
North Boambee Valley,NSW,2450,2023,11,54,5761,0.0094
North Boambee Valley,NSW,2450,2023,12,63,5756,0.0109
North Boambee Valley,NSW,2450,2024,1,60,5750,0.0104
North Boambee Valley,NSW,2450,2024,2,40,5745,0.0070
North Boambee Valley,NSW,2450,2024,3,57,5740,0.0099
North Boambee Valley,NSW,2450,2024,4,68,5734,0.0119
North Boambee Valley,NSW,2450,2024,5,55,5729,0.0096
North Boambee Valley,NSW,2450,2024,6,68,5724,0.0119
North Boambee Valley,NSW,2450,2024,7,81,5718,0.0142
North Boambee Valley,NSW,2450,2024,8,69,5713,0.0121
North Boambee Valley,NSW,2450,2024,9,51,5708,0.0089
North Boambee Valley,NSW,2450,2024,10,43,5703,0.0075
North Boambee Valley,NSW,2450,2024,11,39,5697,0.0068
North Boambee Valley,NSW,2450,2024,12,52,5692,0.0091
North Boambee Valley,NSW,2450,2025,1,44,5687,0.0077
North Boambee Valley,NSW,2450,2025,2,72,5681,0.0127
North Boambee Valley,NSW,2450,2025,3,51,5676,0.0090
North Boambee Valley,NSW,2450,2025,4,67,5671,0.0118
North Boambee Valley,NSW,2450,2025,5,65,5666,0.0115
North Boambee Valley,NSW,2450,2025,6,68,5660,0.0120
North Boambee Valley,NSW,2450,2025,7,61,5655,0.0108
North Boambee Valley,NSW,2450,2025,8,75,5650,0.0133
North Boambee Valley,NSW,2450,2025,9,70,5644,0.0124
North Boambee Valley,NSW,2450,2025,10,62,5639,0.0110
North Boambee Valley,NSW,2450,2025,11,54,5634,0.0096
North Boambee Valley,NSW,2450,2025,12,53,5628,0.0094
North Boambee Valley,NSW,2450,2026,1,57,5623,0.0101
North Boambee Valley,NSW,2450,2026,2,74,5618,0.0132
North Boambee Valley,NSW,2450,2026,3,64,5612,0.0114
North Boambee Valley,NSW,2450,2026,4,79,5607,0.0141
North Boambee Valley,NSW,2450,2026,5,80,5602,0.0143
North Boambee Valley,NSW,2450,2026,6,74,5597,0.0132
North Boambee Valley,NSW,2450,2026,7,64,5591,0.0114
South Bathurst,NSW,2795,2005,1,28,4031,0.0069
South Bathurst,NSW,2795,2005,2,22,4034,0.0055
South Bathurst,NSW,2795,2005,3,36,4037,0.0089
South Bathurst,NSW,2795,2005,4,22,4040,0.0054
South Bathurst,NSW,2795,2005,5,14,4042,0.0035
South Bathurst,NSW,2795,2005,6,48,4045,0.0119
South Bathurst,NSW,2795,2005,7,34,4048,0.0084
South Bathurst,NSW,2795,2005,8,42,4050,0.0104
South Bathurst,NSW,2795,2005,9,54,4053,0.0133
South Bathurst,NSW,2795,2005,10,47,4056,0.0116
South Bathurst,NSW,2795,2005,11,44,4059,0.0108
South Bathurst,NSW,2795,2005,12,53,4061,0.0131
South Bathurst,NSW,2795,2006,1,55,4064,0.0135
South Bathurst,NSW,2795,2006,2,42,4067,0.0103
South Bathurst,NSW,2795,2006,3,46,4069,0.0113
South Bathurst,NSW,2795,2006,4,22,4072,0.0054
South Bathurst,NSW,2795,2006,5,45,4075,0.0110
South Bathurst,NSW,2795,2006,6,33,4078,0.0081
South Bathurst,NSW,2795,2006,7,32,4080,0.0078
South Bathurst,NSW,2795,2006,8,34,4083,0.0083
South Bathurst,NSW,2795,2006,9,32,4091,0.0078
South Bathurst,NSW,2795,2006,10,43,4099,0.0105
South Bathurst,NSW,2795,2006,11,61,4107,0.0149
South Bathurst,NSW,2795,2006,12,41,4115,0.0100
South Bathurst,NSW,2795,2007,1,54,4123,0.0131
South Bathurst,NSW,2795,2007,2,44,4131,0.0107
South Bathurst,NSW,2795,2007,3,49,4139,0.0118
South Bathurst,NSW,2795,2007,4,26,4147,0.0063
South Bathurst,NSW,2795,2007,5,40,4155,0.0096
South Bathurst,NSW,2795,2007,6,26,4163,0.0062
South Bathurst,NSW,2795,2007,7,59,4171,0.0141
South Bathurst,NSW,2795,2007,8,95,4179,0.0227
South Bathurst,NSW,2795,2007,9,65,4187,0.0155
South Bathurst,NSW,2795,2007,10,49,4195,0.0117
South Bathurst,NSW,2795,2007,11,83,4203,0.0197
South Bathurst,NSW,2795,2007,12,68,4211,0.0161
South Bathurst,NSW,2795,2008,1,103,4219,0.0244
South Bathurst,NSW,2795,2008,2,78,4227,0.0185
South Bathurst,NSW,2795,2008,3,65,4235,0.0153
South Bathurst,NSW,2795,2008,4,75,4243,0.0177
South Bathurst,NSW,2795,2008,5,78,4251,0.0183
South Bathurst,NSW,2795,2008,6,100,4259,0.0235
South Bathurst,NSW,2795,2008,7,107,4267,0.0251
South Bathurst,NSW,2795,2008,8,104,4275,0.0243
South Bathurst,NSW,2795,2008,9,114,4283,0.0266
South Bathurst,NSW,2795,2008,10,138,4291,0.0322
South Bathurst,NSW,2795,2008,11,154,4299,0.0358
South Bathurst,NSW,2795,2008,12,135,4307,0.0313
South Bathurst,NSW,2795,2009,1,152,4315,0.0352
South Bathurst,NSW,2795,2009,2,115,4323,0.0266
South Bathurst,NSW,2795,2009,3,108,4331,0.0249
South Bathurst,NSW,2795,2009,4,103,4339,0.0237
South Bathurst,NSW,2795,2009,5,100,4347,0.0230
South Bathurst,NSW,2795,2009,6,92,4355,0.0211
South Bathurst,NSW,2795,2009,7,92,4363,0.0211
South Bathurst,NSW,2795,2009,8,95,4371,0.0217
South Bathurst,NSW,2795,2009,9,81,4379,0.0185
South Bathurst,NSW,2795,2009,10,66,4387,0.0150
South Bathurst,NSW,2795,2009,11,63,4395,0.0143
South Bathurst,NSW,2795,2009,12,80,4403,0.0182
South Bathurst,NSW,2795,2010,1,53,4411,0.0120
South Bathurst,NSW,2795,2010,2,35,4419,0.0079
South Bathurst,NSW,2795,2010,3,24,4427,0.0054
South Bathurst,NSW,2795,2010,4,48,4435,0.0108
South Bathurst,NSW,2795,2010,5,33,4443,0.0074
South Bathurst,NSW,2795,2010,6,52,4451,0.0117
South Bathurst,NSW,2795,2010,7,67,4459,0.0150
South Bathurst,NSW,2795,2010,8,59,4467,0.0132
South Bathurst,NSW,2795,2010,9,54,4475,0.0121
South Bathurst,NSW,2795,2010,10,70,4483,0.0156
South Bathurst,NSW,2795,2010,11,58,4491,0.0129
South Bathurst,NSW,2795,2010,12,62,4499,0.0138
South Bathurst,NSW,2795,2011,1,42,4507,0.0093
South Bathurst,NSW,2795,2011,2,24,4515,0.0053
South Bathurst,NSW,2795,2011,3,41,4523,0.0091
South Bathurst,NSW,2795,2011,4,51,4531,0.0113
South Bathurst,NSW,2795,2011,5,30,4539,0.0066
South Bathurst,NSW,2795,2011,6,50,4547,0.0110
South Bathurst,NSW,2795,2011,7,42,4555,0.0092
South Bathurst,NSW,2795,2011,8,50,4563,0.0110
South Bathurst,NSW,2795,2011,9,58,4578,0.0127
South Bathurst,NSW,2795,2011,10,61,4593,0.0133
South Bathurst,NSW,2795,2011,11,78,4608,0.0169
South Bathurst,NSW,2795,2011,12,85,4623,0.0184
South Bathurst,NSW,2795,2012,1,63,4638,0.0136
South Bathurst,NSW,2795,2012,2,57,4653,0.0123
South Bathurst,NSW,2795,2012,3,57,4668,0.0122
South Bathurst,NSW,2795,2012,4,63,4683,0.0135
South Bathurst,NSW,2795,2012,5,47,4698,0.0100
South Bathurst,NSW,2795,2012,6,58,4713,0.0123
South Bathurst,NSW,2795,2012,7,68,4728,0.0144
South Bathurst,NSW,2795,2012,8,86,4743,0.0181
South Bathurst,NSW,2795,2012,9,94,4758,0.0198
South Bathurst,NSW,2795,2012,10,84,4773,0.0176
South Bathurst,NSW,2795,2012,11,110,4788,0.0230
South Bathurst,NSW,2795,2012,12,136,4803,0.0283
South Bathurst,NSW,2795,2013,1,127,4818,0.0264
South Bathurst,NSW,2795,2013,2,142,4833,0.0294
South Bathurst,NSW,2795,2013,3,135,4848,0.0278
South Bathurst,NSW,2795,2013,4,155,4863,0.0319
South Bathurst,NSW,2795,2013,5,142,4878,0.0291
South Bathurst,NSW,2795,2013,6,167,4893,0.0341
South Bathurst,NSW,2795,2013,7,142,4908,0.0289
South Bathurst,NSW,2795,2013,8,131,4923,0.0266
